name,first_funding_at,last_funding_at,relationships,funding_rounds,funding_total_usd,milestones,avg_participants,is_top500,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,company_age_days,days_to_first_funding,funding_duration_days,avg_funding_per_round,funding_efficiency,milestone_efficiency,log_funding_total,funding_intensity,relationship_density,is_successful
Napera Networks,2008-11-29,2008-11-29,3,1,6000000,2,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6734,729,0,6000000.0,2000000.0,0.10847935847935848,15.607270193858982,0.05423967923967924,0.1627190377190377,1
NebuAd,2007-07-01,2007-09-01,2,2,30150000,3,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7068,546,62,15075000.0,15075000.0,0.1550297113752122,17.221695514304965,0.10335314091680814,0.10335314091680814,0
Tercica,2005-10-14,2007-07-06,11,2,83000000,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8529,1382,630,41500000.0,7545454.545454546,0.0,18.234351177809064,0.08564896236370032,0.4710692930003517,1
Robotgalaxy,2007-01-01,2008-09-16,1,2,12000000,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7068,365,624,6000000.0,12000000.0,0.0,16.300417291085605,0.10335314091680814,0.05167657045840407,0
PasswordBank,2008-03-01,2009-07-01,6,2,3500000,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6338,60,487,1750000.0,583333.3333333334,0.1152571789207952,15.068273812173887,0.1152571789207952,0.34577153676238565,1
SnapTell,2007-06-07,2007-06-07,5,1,4000000,3,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7068,522,0,4000000.0,800000.0,0.1550297113752122,15.201805169084134,0.05167657045840407,0.25838285229202035,1
Gigi Hill,2011-06-15,2012-08-08,9,2,4000000,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5972,895,420,2000000.0,444444.44444444444,0.0,15.201805169084134,0.12232083054253182,0.5504437374413932,0
CloudShield Technologies,2005-10-28,2007-09-17,11,2,25000000,1,4.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9260,2127,689,12500000.0,2272727.272727273,0.03944384449244061,17.034386422832473,0.07888768898488122,0.43388228941684664,1
Instinctiv,2008-06-01,2011-05-05,5,3,1420698,1,2.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6491,305,1068,473566.0,284139.6,0.05627022030503774,14.16665956198155,0.16881066091511324,0.2813511015251887,1
Anchor Bay Technologies,2003-05-16,2007-01-29,5,2,10000000,1,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,8621,592,1354,5000000.0,2000000.0,0.04236747477090825,16.118095750958314,0.0847349495418165,0.21183737385454124,1
Waze,2008-03-01,2011-10-18,18,3,67000000,5,2.6667,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,6703,425,1326,22333333.333333332,3722222.222222222,0.2724526331493361,18.020203192280615,0.16347157988960168,0.98082947933761,1
Aster Data Systems,2005-11-01,2010-09-22,13,4,53000000,3,4.5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,7252,123,1786,13250000.0,4076923.076923077,0.15109624931053503,17.78580249038432,0.20146166574738003,0.6547504136789851,1
Diversion,2010-10-18,2011-07-22,5,2,300000,2,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5487,170,277,150000.0,60000.0,0.13313285948605796,12.611541086966115,0.13313285948605796,0.3328321487151449,0
Codesion,2007-09-01,2010-07-01,4,3,1400000,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8529,2069,1034,466666.6666666667,350000.0,0.08564896236370032,14.151983508870947,0.12847344354555046,0.17129792472740063,1
Xoopit,2006-12-01,2008-04-02,4,2,6500000,3,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7799,1065,488,3250000.0,1625000.0,0.14049878189511475,15.687312888712007,0.09366585459674318,0.18733170919348635,1
One Block Off the Grid (1BOG),2010-02-11,2010-02-11,8,1,5000000,3,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6033,467,0,5000000.0,625000.0,0.18162605668821483,15.424948670398354,0.06054201889607161,0.48433615116857287,1
Appature,2009-12-07,2012-07-13,6,2,9600000,2,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6703,1071,949,4800000.0,1600000.0,0.10898105325973445,16.077273760604726,0.10898105325973445,0.32694315977920335,1
Action Engine,2000-05-01,2007-07-01,9,5,58200000,3,1.4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,9229,90,2617,11640000.0,6466666.666666667,0.11872900639289197,17.879395929883795,0.19788167732148662,0.3561870191786759,1
Blackwave,2006-12-01,2009-09-30,14,3,28000000,2,2.6667,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,7068,334,1034,9333333.333333334,2000000.0,0.10335314091680814,17.147715103853763,0.1550297113752122,0.723471986417657,1
SoftLayer,2009-09-30,2010-03-25,10,2,30000000,3,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7433,1733,176,15000000.0,3000000.0,0.1474169245257635,17.216707972959764,0.09827794968384233,0.4913897484192116,1
Mytopia,2008-01-01,2009-03-01,10,2,3500000,2,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,6703,365,425,1750000.0,350000.0,0.10898105325973445,15.068273812173887,0.10898105325973445,0.5449052662986722,1
JackPot Rewards,2008-02-01,2008-02-01,7,1,16700000,2,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6338,31,0,16700000.0,2385714.285714286,0.1152571789207952,16.630919337267223,0.0576285894603976,0.4034001262227832,0
Andigilog,2007-02-20,2007-02-20,0,1,18000000,0,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10721,4068,0,18000000.0,0.0,0.0,16.705882371415992,0.034068650312470854,0.0,0
BARRX Medical,2010-07-14,2010-07-14,6,1,15000000,1,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8164,2751,0,15000000.0,2500000.0,0.0447390984811367,16.52356082573315,0.0447390984811367,0.2684345908868202,1
Power Analog Microelectronics,2007-12-01,2007-12-01,2,2,12000000,0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,7799,1430,0,6000000.0,6000000.0,0.0,16.300417291085605,0.09366585459674318,0.09366585459674318,0
Classiphix,2011-01-01,2011-01-01,1,1,15000,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5711,469,0,15000.0,15000.0,0.06395552442654526,9.61587214452889,0.06395552442654526,0.06395552442654526,0
StartupDigest,2011-03-09,2011-03-09,11,1,200000,3,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5653,478,0,200000.0,18181.81818181818,0.19383513178843093,12.206077645517674,0.06461171059614364,0.71072881655758,1
WiLinx,2007-01-10,2007-01-10,0,1,15000000,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8164,1470,0,15000000.0,0.0,0.0,16.52356082573315,0.0447390984811367,0.0,0
Cohuman,2009-09-09,2011-01-01,4,2,1400000,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5691,0,479,700000.0,350000.0,0.1283605693199789,14.151983508870947,0.1283605693199789,0.2567211386399578,1
Correlix,2005-02-19,2012-02-14,5,4,11400000,1,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7068,0,2551,2850000.0,2280000.0,0.05167657045840407,16.249124001084017,0.20670628183361628,0.25838285229202035,0
Redwood Systems,2008-10-03,2012-05-30,14,4,34250000,2,2.25,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,6338,276,1335,8562500.0,2446428.5714285714,0.1152571789207952,17.34919715186959,0.2305143578415904,0.8068002524455664,1
OtherInbox,2008-01-01,2010-09-20,4,4,3800000,4,4.75,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6338,0,993,950000.0,950000.0,0.2305143578415904,15.150511887854474,0.2305143578415904,0.2305143578415904,1
M-Factor,2007-06-14,2009-02-10,3,2,10100000,1,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8164,1625,607,5050000.0,3366666.6666666665,0.0447390984811367,16.128046080821385,0.0894781969622734,0.1342172954434101,1
Athena Design Systems,2007-01-29,2007-01-29,0,1,4000000,0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8164,1489,0,4000000.0,0.0,0.0,15.201805169084134,0.0447390984811367,0.0,0
Servo Software,2009-12-15,2009-12-15,11,1,3011408,3,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6338,714,0,3011408.0,273764.36363636365,0.17288576838119282,14.91791863350977,0.0576285894603976,0.6339144840643737,1
Levanta,2007-09-23,2007-09-23,2,1,8000000,1,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9990,3552,0,8000000.0,4000000.0,0.03656156156156156,15.894952224644102,0.03656156156156156,0.07312312312312312,0
EdgeSpring,2010-07-01,2013-05-17,15,2,12700000,1,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5426,0,1051,6350000.0,846666.6666666666,0.06731478068558791,16.357112630168974,0.13462956137117582,1.0097217102838187,1
DotSpots,2007-09-01,2007-09-01,5,1,300000,4,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6460,0,0,300000.0,60000.0,0.2261609907120743,12.611541086966115,0.056540247678018574,0.28270123839009287,0
about.me,2013-02-05,2013-02-05,21,1,5675000,2,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4476,0,0,5675000.0,270238.09523809527,0.16320375335120643,15.551581297543178,0.08160187667560322,1.7136394101876675,1
Republic Project,2012-09-01,2012-09-01,13,1,1000000,2,5.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6125,1492,0,1000000.0,76923.07692307692,0.11926530612244898,13.815511557963774,0.05963265306122449,0.7752244897959184,1
Hit Systems,2008-09-01,2008-09-01,2,1,125000,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6094,0,0,125000.0,62500.0,0.0,11.736077016252437,0.05993600262553331,0.11987200525106662,0
Yamisee,2010-03-24,2010-12-15,2,2,700000,2,2.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5607,82,266,350000.0,350000.0,0.13028357410379882,13.45883704259595,0.13028357410379882,0.13028357410379882,0
Thinkfuse,2010-11-01,2011-03-24,6,2,532000,2,5.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5395,92,143,266000.0,88666.66666666667,0.13540315106580167,13.184400648021263,0.13540315106580167,0.406209453197405,1
EchoSign,2005-10-01,2007-10-01,8,2,8500000,3,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7238,78,730,4250000.0,1062500.0,0.15138850511190935,15.955576839107596,0.10092567007460623,0.40370268029842493,1
PI Corporation,2006-07-27,2006-07-27,2,1,9400000,3,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8164,1303,0,9400000.0,4700000.0,0.1342172954434101,16.056220353623207,0.0447390984811367,0.0894781969622734,1
"MoveableCode, Inc.",2009-01-01,2012-04-01,3,2,350000,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5607,0,1186,175000.0,116666.66666666667,0.06514178705189941,12.765691290604371,0.13028357410379882,0.19542536115569822,0
Daylife,2007-06-01,2009-06-16,16,2,12300000,3,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6978,426,746,6150000.0,768750.0,0.15702923473774721,16.325109901643454,0.10468615649183147,0.8374892519346517,1
Desktone,2007-07-30,2011-12-16,6,5,25413298,1,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7068,575,1600,5082659.6,4235549.666666667,0.05167657045840407,17.050783177644348,0.25838285229202035,0.3100594227504244,1
Pulse,2010-10-06,2011-06-16,23,2,9800000,2,4.5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5487,158,253,4900000.0,426086.95652173914,0.13313285948605796,16.097893045681612,0.13313285948605796,1.5310278840896665,1
Opzi,2010-01-01,2010-09-01,5,2,1015000,2,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5487,0,243,507500.0,203000.0,0.13313285948605796,13.830400155679214,0.13313285948605796,0.3328321487151449,0
Standing Cloud,2009-01-01,2012-06-21,4,5,10000003,2,1.5,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5972,0,1267,2000000.6,2500000.75,0.12232083054253182,16.11809605095824,0.30580207635632956,0.24464166108506363,1
Where I've Been,2008-03-15,2010-04-15,3,2,1750000,2,1.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6545,281,761,875000.0,583333.3333333334,0.11161191749427044,14.375126917328105,0.11161191749427044,0.16741787624140564,1
HipChat,2010-08-10,2010-08-10,4,1,100000,2,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5729,343,0,100000.0,25000.0,0.12750916390294992,11.51293546492023,0.06375458195147496,0.25501832780589984,1
ScaleIO,2012-12-04,2012-12-04,1,1,12000000,2,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5242,703,0,12000000.0,12000000.0,0.1393552079359023,16.300417291085605,0.06967760396795115,0.06967760396795115,1
GroupMe,2010-08-25,2011-01-04,16,2,11450000,3,8.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5487,116,132,5725000.0,715625.0,0.19969928922908692,16.253500375300764,0.13313285948605796,1.0650628758884637,1
WeAre.Us,2008-08-01,2008-08-01,7,1,50000,2,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6369,244,0,50000.0,7142.857142857143,0.11469618464437117,10.819798284210286,0.05734809232218559,0.4014366462552991,0
Kickfire,2008-07-31,2008-07-31,4,1,20000000,2,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7068,942,0,20000000.0,5000000.0,0.10335314091680814,16.811242881518265,0.05167657045840407,0.20670628183361628,0
"LifeSize, a Division of Logitech",2005-12-19,2006-09-18,16,2,42500000,3,5.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8164,1083,273,21250000.0,2656250.0,0.1342172954434101,17.565014657424058,0.0894781969622734,0.7158255756981872,1
CHiL Semiconductor,2006-01-01,2008-05-07,7,3,22487000,2,2.3333,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,7068,0,857,7495666.666666667,3212428.5714285714,0.10335314091680814,16.928447966889106,0.1550297113752122,0.3617359932088285,1
Aptana,2009-07-14,2009-07-14,3,1,7800000,2,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6703,925,0,7800000.0,2600000.0,0.10898105325973445,15.86963441986494,0.054490526629867225,0.16347157988960168,1
Enpirion,2004-12-21,2011-03-31,8,4,59000000,1,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,8894,1450,2291,14750000.0,7375000.0,0.04106701146840567,17.893048018819147,0.16426804587362268,0.32853609174724535,1
RFinity,2011-02-01,2011-02-01,5,1,4000000,4,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6064,853,0,4000000.0,800000.0,0.24093007915567283,15.201805169084134,0.06023251978891821,0.301162598944591,0
ecoATM,2010-02-17,2013-02-06,6,4,71400000,3,2.6667,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6124,564,1085,17850000.0,11900000.0,0.17892717178314826,18.083808441315416,0.23856956237753102,0.35785434356629653,1
Adura Technologies,2008-10-16,2012-04-26,5,3,25500000,1,2.6667,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,6338,289,1288,8500000.0,5100000.0,0.0576285894603976,17.05418904934434,0.17288576838119282,0.28814294730198803,1
Rhythm NewMedia,2010-11-10,2012-09-11,28,4,28932322,3,2.6667,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7433,2139,671,7233080.5,1033297.2142857143,0.1474169245257635,17.180469970997937,0.19655589936768467,1.3758912955737925,1
Topsy Labs,2008-01-01,2012-10-01,18,6,35200000,3,2.3333,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,6689,351,1735,5866666.666666667,1955555.5555555555,0.16381372402451788,17.376556668977415,0.32762744804903576,0.9828823441471072,1
Digit Wireless,2005-03-14,2008-02-11,2,2,10000000,1,2.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9260,1899,1064,5000000.0,5000000.0,0.03944384449244061,16.118095750958314,0.07888768898488122,0.07888768898488122,0
Silver Tail Systems,2008-09-26,2011-09-22,11,3,22100000,4,2.6667,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6331,262,1091,7366666.666666667,2009090.9090909092,0.23076923076923078,16.91108821173685,0.1730769230769231,0.6346153846153847,1
Tatara Systems,2004-01-20,2010-06-22,4,5,33000000,1,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,8894,1114,2345,6600000.0,8250000.0,0.04106701146840567,17.312018149733785,0.20533505734202834,0.16426804587362268,1
Reliant Technologies,2007-04-19,2007-04-19,9,1,15000000,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8894,2299,0,15000000.0,1666666.6666666667,0.04106701146840567,16.52356082573315,0.04106701146840567,0.369603103215651,1
Atrua Technologies,2006-12-07,2009-02-25,6,3,13000000,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9260,2532,811,4333333.333333333,2166666.6666666665,0.03944384449244061,16.380459992348886,0.11833153347732182,0.23666306695464365,1
Casabi,2005-12-19,2007-03-12,5,2,12800000,1,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7799,718,448,6400000.0,2560000.0,0.04683292729837159,16.36495580701484,0.09366585459674318,0.23416463649185792,1
Peek & Co,2008-01-01,2011-08-12,6,2,626096,3,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6399,61,1319,313048.0,104349.33333333333,0.17123769338959213,13.34726059015508,0.11415846225972809,0.34247538677918427,0
Bluefin Labs,2008-04-01,2012-01-24,12,4,20350000,3,3.75,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,6186,0,1393,5087500.0,1695833.3333333333,0.17713385063045586,16.828591518992926,0.23617846750727448,0.7085354025218235,1
C2 Microsystems,2009-10-12,2009-10-12,1,1,10000000,1,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7799,2111,0,10000000.0,10000000.0,0.04683292729837159,16.118095750958314,0.04683292729837159,0.04683292729837159,0
GoPollGo,2011-07-27,2011-07-27,5,1,425000,3,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5242,207,0,425000.0,85000.0,0.20903281190385348,12.959846800844963,0.06967760396795115,0.3483880198397558,1
Multigig,2008-05-12,2010-12-22,5,3,37891054,1,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,8164,1958,954,12630351.333333334,7578210.8,0.0447390984811367,17.450225626365402,0.1342172954434101,0.22369549240568348,1
Ortiva Wireless,2005-02-01,2011-10-04,9,5,40000000,1,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,7799,397,2436,8000000.0,4444444.444444444,0.04683292729837159,17.50439003707821,0.23416463649185792,0.4214963456853443,1
Sometrics,2008-05-14,2009-10-16,10,3,5550000,4,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,6460,256,520,1850000.0,555000.0,0.2261609907120743,15.52930866590278,0.16962074303405572,0.5654024767801857,1
Kima Labs,2010-08-01,2010-08-01,3,1,770000,3,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5607,212,0,770000.0,256666.66666666666,0.19542536115569822,13.554147092530322,0.06514178705189941,0.19542536115569822,1
Chronicity,2006-10-10,2011-05-26,0,4,19550000,0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6825,39,1689,4887500.0,0.0,0.0,16.788485895546543,0.21406593406593408,0.0,0
Whiskey Media,2009-03-24,2009-12-31,6,2,4000000,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6430,540,282,2000000.0,666666.6666666666,0.056804043545878695,15.201805169084134,0.11360808709175739,0.34082426127527216,1
Jobfox,2005-04-01,2009-12-24,14,4,42000000,4,2.3333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7739,396,1728,10500000.0,3000000.0,0.18878408063057242,17.553180200057167,0.18878408063057242,0.6607442822070034,1
Natural Cleaners Colorado,2008-08-27,2008-08-27,0,1,1900000,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7433,1334,0,1900000.0,0.0,0.0,14.45736497045232,0.04913897484192117,0.0,0
Gaikai,2010-01-05,2011-07-20,21,3,45039999,3,3.6667,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,6033,430,561,15013333.0,2144761.8571428573,0.18162605668821483,17.62306154179571,0.18162605668821483,1.2713823968175038,1
Blue Buzz Network,2010-07-13,2010-07-13,1,1,1310000,1,4.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7068,1654,0,1310000.0,1310000.0,0.05167657045840407,14.085538458535822,0.05167657045840407,0.05167657045840407,0
Max-Viz,2008-01-01,2008-01-01,3,1,3000000,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8894,2556,0,3000000.0,1000000.0,0.04106701146840567,14.914123179965662,0.04106701146840567,0.123201034405217,1
Cotendo,2008-01-01,2011-06-15,9,4,36000000,3,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6338,0,1261,9000000.0,4000000.0,0.17288576838119282,17.399029524198163,0.2305143578415904,0.5186573051435784,1
Particle Code,2010-06-30,2010-06-30,3,1,3000000,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5487,60,0,3000000.0,1000000.0,0.06656642974302898,14.914123179965662,0.06656642974302898,0.19969928922908692,1
Flowgram,2008-01-31,2008-01-31,1,1,1300000,3,8.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6552,244,0,1300000.0,1300000.0,0.16723901098901098,14.077875591662238,0.05574633699633699,0.05574633699633699,0
JavaJobs,2006-10-01,2006-10-01,1,1,50000,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10355,3560,0,50000.0,50000.0,0.035272815065185904,10.819798284210286,0.035272815065185904,0.035272815065185904,0
Behance,2012-05-14,2012-05-14,15,1,6500000,3,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7037,2294,0,6500000.0,433333.3333333333,0.1557126616455876,15.687312888712007,0.05190422054852921,0.7785633082279381,1
Locu,2011-09-07,2012-04-23,5,2,4600000,2,9.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5242,249,229,2300000.0,920000.0,0.1393552079359023,15.341567078850604,0.1393552079359023,0.3483880198397558,1
dynaTrace software,2007-02-15,2011-01-07,5,3,21900000,2,1.6667,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7433,775,1422,7300000.0,4380000.0,0.09827794968384233,16.90199724044883,0.1474169245257635,0.2456948742096058,1
Socialbomb,2008-12-01,2008-12-01,6,1,240000,1,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6182,179,0,240000.0,40000.0,0.059082821093497245,12.388398368982115,0.059082821093497245,0.35449692656098347,1
Imagine Communications,2005-01-01,2010-04-20,17,4,34700000,1,2.25,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7433,0,1935,8675000.0,2041176.4705882352,0.04913897484192117,17.36225027373553,0.19655589936768467,0.8353625723126598,1
Univa UD,2005-08-01,2010-03-23,4,4,33000000,2,5.3333,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,7669,448,1695,8250000.0,8250000.0,0.09525361846394577,17.312018149733785,0.19050723692789154,0.19050723692789154,1
Tutorspree,2011-12-20,2013-02-18,3,2,1800000,2,5.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5364,475,426,900000.0,600000.0,0.13618568232662193,14.403297778421795,0.13618568232662193,0.2042785234899329,0
OneRiot,2006-01-01,2009-08-27,14,3,27300000,4,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,7068,0,1334,9100000.0,1950000.0,0.20670628183361628,17.122397296785223,0.1550297113752122,0.723471986417657,1
Moonshoot,2010-02-18,2012-04-01,6,2,6760000,2,1.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6703,1144,773,3380000.0,1126666.6666666667,0.10898105325973445,15.72653359594813,0.10898105325973445,0.32694315977920335,0
ArcSight,2000-01-01,2006-06-30,24,3,26914000,3,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9260,0,2372,8971333.333333334,1121416.6666666667,0.11833153347732182,17.108157192439005,0.11833153347732182,0.9466522678185746,1
AGEIA Technologies,2005-10-03,2005-10-03,1,1,27500000,0,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8529,1371,0,27500000.0,27500000.0,0.0,17.129696599000436,0.04282448118185016,0.04282448118185016,1
U.S. Fiduciary,2007-04-12,2007-04-12,4,1,9000000,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8164,1562,0,9000000.0,2250000.0,0.0,16.012735246411598,0.0447390984811367,0.1789563939245468,0
Broadway Networks,2010-01-13,2010-01-13,3,1,954000,1,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7068,1473,0,954000.0,318000.0,0.05167657045840407,13.768419998647904,0.05167657045840407,0.1550297113752122,0
Xelerated,2005-04-20,2008-08-14,4,3,53000000,0,4.6667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9260,1936,1212,17666666.666666668,13250000.0,0.0,17.78580249038432,0.11833153347732182,0.15777537796976243,1
Oodle,2006-05-01,2010-09-03,17,4,23100000,3,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,7799,851,1586,5775000.0,1358823.5294117648,0.14049878189511475,16.955343218782065,0.18733170919348635,0.796159764072317,1
The Climate Corporation,2007-01-01,2012-06-14,28,4,108900000,2,7.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,7068,365,1991,27225000.0,3889285.714285714,0.10335314091680814,18.505940597085925,0.20670628183361628,1.446943972835314,1
Kosmix,2005-11-01,2008-12-08,26,4,55000000,5,2.75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7433,304,1133,13750000.0,2115384.6153846155,0.2456948742096058,17.822843761378564,0.19655589936768467,1.2776133458899503,1
Xtify Inc.,2010-05-01,2012-02-07,9,2,5686383,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5882,395,647,2843191.5,631820.3333333334,0.18628867732063922,15.553585103207503,0.12419245154709282,0.5588660319619178,1
